PycityLayers Index,Street_no,Postal_Code,Error_Code,Price,Consumption,City ID,Address
80255,11159,H1G 5K7,0,"2,370",23550,,
202609,11007,H1G 5N8,0,"2,790",27300,,
24650,4227,H2J 3W8,0,630,5940,,
60049,11463,H1H 3H2,0,"1,980",19740,,
217707,11614,H1G 5J5,0,570,5170,,
317964,10987,H1H 3K1,0,"1,420",14610,,
80255,11159,H1G 5K7,0,"2,370",23550,,
202609,11007,H1G 5N8,0,"2,790",27300,,
24650,4227,H2J 3W8,0,630,5940,,
60049,11463,H1H 3H2,0,"1,980",19740,,
217707,11614,H1G 5J5,0,570,5170,,
63131,11652,H1G 5C1,0,720,7050,,
71911,5384,H1G 2Y4,0,"1,670",26760,,
71911,5384,H1G 2Y4,0,"1,670",26760,,
67329,10369,H1H 3S8,0,"1,460",15260,,
71911,5384,H1G 2Y4,0,"1,670",26760,,
67329,10369,H1H 3S8,0,"1,460",15260,,
134454,4216,H2H 2B1,0,710,7000,,
134454,4216,H2H 2B1,0,"1,610",16270,,
134454,4216,H2H 2B1,0,"1,600",16320,,
134454,4216,H2H 2B1,0,750,7520,,
134454,4216,H2H 2B1,0,820,8400,,
134454,4216,H2H 2B1,0,"1,050",10680,,
134454,4216,H2H 2B1,0,"1,340",13610,,
134454,4216,H2H 2B1,0,560,4910,,
134454,4216,H2H 2B1,0,"1,080",11000,,
71911,5384,H1G 2Y4,0,"1,670",26760,,
67329,10369,H1H 3S8,0,"1,460",15260,,
134454,4216,H2H 2B1,0,710,7000,,
134454,4216,H2H 2B1,0,"1,610",16270,,
134454,4216,H2H 2B1,0,"1,600",16320,,
134454,4216,H2H 2B1,0,750,7520,,
134454,4216,H2H 2B1,0,820,8400,,
134454,4216,H2H 2B1,0,"1,050",10680,,
134454,4216,H2H 2B1,0,"1,340",13610,,
134454,4216,H2H 2B1,0,560,4910,,
134454,4216,H2H 2B1,0,"1,080",11000,,
228028,5351,H1G 3B3,0,"3,440",33280,,
71911,5384,H1G 2Y4,0,"1,670",26760,,
67329,10369,H1H 3S8,0,"1,460",15260,,
134454,4216,H2H 2B1,0,710,7000,,
134454,4216,H2H 2B1,0,"1,610",16270,,
134454,4216,H2H 2B1,0,"1,600",16320,,
134454,4216,H2H 2B1,0,750,7520,,
134454,4216,H2H 2B1,0,820,8400,,
134454,4216,H2H 2B1,0,"1,050",10680,,
134454,4216,H2H 2B1,0,"1,340",13610,,
134454,4216,H2H 2B1,0,560,4910,,
134454,4216,H2H 2B1,0,"1,080",11000,,
228028,5351,H1G 3B3,0,"3,440",33280,,
185749,5190,H1R 3Z6,0,"4,610",43450,,
18339,4095,H2L 3S1,0,"2,060",20350,,
18339,4095,H2L 3S1,0,"2,060",20350,,
82216,11030,H1G 5L8,0,"1,050",10620,,
18339,4095,H2L 3S1,0,"2,060",20350,,
82216,11030,H1G 5L8,0,"1,050",10620,,
299009,11743,H1H 3B7,0,"2,930",28420,,
18339,4095,H2L 3S1,0,"2,060",20350,,
82216,11030,H1G 5L8,0,"1,050",10620,,
299009,11743,H1H 3B7,0,"2,930",28420,,
314042,11466,H1G 5M2,0,"1,150",11420,,
18339,4095,H2L 3S1,0,"2,060",20350,,
82216,11030,H1G 5L8,0,"1,050",10620,,
299009,11743,H1H 3B7,0,"2,930",28420,,
314042,11466,H1G 5M2,0,"1,150",11420,,
294430,11036,H1G 5L8,0,"1,030",10360,,
18339,4095,H2L 3S1,0,"2,060",20350,,
82216,11030,H1G 5L8,0,"1,050",10620,,
299009,11743,H1H 3B7,0,"2,930",28420,,
314042,11466,H1G 5M2,0,"1,150",11420,,
294430,11036,H1G 5L8,0,"1,030",10360,,
72965,11550,H1G 4W5,0,"3,450",33390,,
18339,4095,H2L 3S1,0,"2,060",20350,,
82216,11030,H1G 5L8,0,"1,050",10620,,
299009,11743,H1H 3B7,0,"2,930",28420,,
314042,11466,H1G 5M2,0,"1,150",11420,,
294430,11036,H1G 5L8,0,"1,030",10360,,
72965,11550,H1G 4W5,0,"3,450",33390,,
19932,4266,H2J 3X1,0,"1,530",15450,,
62413,11379,H1G 5A3,0,"1,410",14260,,
62413,11379,H1G 5A3,0,"1,410",14260,,
337073,10589,H1H 3P2,0,640,5860,,
337073,10589,H1H 3P2,0,"1,690",17600,,
337073,10589,H1H 3P2,0,"1,550",15790,,
337073,10589,H1H 3P2,0,"1,030",10580,,
337073,10589,H1H 3P2,0,970,9740,,
337073,10589,H1H 3P2,0,"1,230",12790,,
337073,10589,H1H 3P2,0,"1,130",12080,,
62413,11379,H1G 5A3,0,"1,410",14260,,
337073,10589,H1H 3P2,0,640,5860,,
337073,10589,H1H 3P2,0,"1,690",17600,,
337073,10589,H1H 3P2,0,"1,550",15790,,
337073,10589,H1H 3P2,0,"1,030",10580,,
337073,10589,H1H 3P2,0,970,9740,,
337073,10589,H1H 3P2,0,"1,230",12790,,
337073,10589,H1H 3P2,0,"1,130",12080,,
240086,11531,H1G 4W6,0,"1,110",11930,,
62413,11379,H1G 5A3,0,"1,410",14260,,
337073,10589,H1H 3P2,0,640,5860,,
337073,10589,H1H 3P2,0,"1,690",17600,,
337073,10589,H1H 3P2,0,"1,550",15790,,
337073,10589,H1H 3P2,0,"1,030",10580,,
337073,10589,H1H 3P2,0,970,9740,,
337073,10589,H1H 3P2,0,"1,230",12790,,
337073,10589,H1H 3P2,0,"1,130",12080,,
240086,11531,H1G 4W6,0,"1,110",11930,,
23656,916,H2L 1L2,0,410,2910,,
62413,11379,H1G 5A3,0,"1,410",14260,,
337073,10589,H1H 3P2,0,640,5860,,
337073,10589,H1H 3P2,0,"1,690",17600,,
337073,10589,H1H 3P2,0,"1,550",15790,,
337073,10589,H1H 3P2,0,"1,030",10580,,
337073,10589,H1H 3P2,0,970,9740,,
337073,10589,H1H 3P2,0,"1,230",12790,,
337073,10589,H1H 3P2,0,"1,130",12080,,
240086,11531,H1G 4W6,0,"1,110",11930,,
23656,916,H2L 1L2,0,410,2910,,
236780,11415,H1G 5K8,0,"1,200",12320,,
62413,11379,H1G 5A3,0,"1,410",14260,,
337073,10589,H1H 3P2,0,640,5860,,
337073,10589,H1H 3P2,0,"1,690",17600,,
337073,10589,H1H 3P2,0,"1,550",15790,,
337073,10589,H1H 3P2,0,"1,030",10580,,
337073,10589,H1H 3P2,0,970,9740,,
337073,10589,H1H 3P2,0,"1,230",12790,,
337073,10589,H1H 3P2,0,"1,130",12080,,
240086,11531,H1G 4W6,0,"1,110",11930,,
23656,916,H2L 1L2,0,410,2910,,
236780,11415,H1G 5K8,0,"1,200",12320,,
61108,10986,H1G 5V3,0,"1,580",16630,,
322959,11605,H1G 4Y7,0,"2,700",26170,,
322959,11605,H1G 4Y7,0,"2,700",26170,,
64298,10949,H1H 3K1,0,310,1620,,
322959,11605,H1G 4Y7,0,"2,700",26170,,
64298,10949,H1H 3K1,0,310,1620,,
2516,948,H2L 1L2,0,890,8900,,
2516,948,H2L 1L2,0,"1,720",17940,,
322959,11605,H1G 4Y7,0,"2,700",26170,,
64298,10949,H1H 3K1,0,310,1620,,
2516,948,H2L 1L2,0,890,8900,,
2516,948,H2L 1L2,0,"1,720",17940,,
931,3993,H2L 4A6,0,"1,490",15380,,
322959,11605,H1G 4Y7,0,"2,700",26170,,
64298,10949,H1H 3K1,0,310,1620,,
2516,948,H2L 1L2,0,890,8900,,
2516,948,H2L 1L2,0,"1,720",17940,,
931,3993,H2L 4A6,0,"1,490",15380,,
11044,11126,H1H 3E2,0,"1,660",17340,,
322959,11605,H1G 4Y7,0,"2,700",26170,,
64298,10949,H1H 3K1,0,310,1620,,
2516,948,H2L 1L2,0,890,8900,,
2516,948,H2L 1L2,0,"1,720",17940,,
931,3993,H2L 4A6,0,"1,490",15380,,
11044,11126,H1H 3E2,0,"1,660",17340,,
243241,5069,H1G 2W3,0,"1,960",19140,,
322959,11605,H1G 4Y7,0,"2,700",26170,,
64298,10949,H1H 3K1,0,310,1620,,
2516,948,H2L 1L2,0,890,8900,,
2516,948,H2L 1L2,0,"1,720",17940,,
931,3993,H2L 4A6,0,"1,490",15380,,
11044,11126,H1H 3E2,0,"1,660",17340,,
243241,5069,H1G 2W3,0,"1,960",19140,,
332620,10836,H1H 3C8,0,620,5750,,
283814,11534,H1G 4X5,0,"2,350",23860,,
283814,11534,H1G 4X5,0,"2,350",23860,,
329417,4775,H1H 1V3,0,"1,710",17140,,
283814,11534,H1G 4X5,0,"2,350",23860,,
329417,4775,H1H 1V3,0,"1,710",17140,,
315740,11553,H1G 4Y7,0,"3,150",30270,,
283814,11534,H1G 4X5,0,"2,350",23860,,
329417,4775,H1H 1V3,0,"1,710",17140,,
315740,11553,H1G 4Y7,0,"3,150",30270,,
56517,4339,H1H 1S2,0,"1,320",13740,,
283814,11534,H1G 4X5,0,"2,350",23860,,
329417,4775,H1H 1V3,0,"1,710",17140,,
315740,11553,H1G 4Y7,0,"3,150",30270,,
56517,4339,H1H 1S2,0,"1,320",13740,,
63205,11366,H1G 5S5,0,"1,220",12520,,
283814,11534,H1G 4X5,0,"2,350",23860,,
329417,4775,H1H 1V3,0,"1,710",17140,,
315740,11553,H1G 4Y7,0,"3,150",30270,,
56517,4339,H1H 1S2,0,"1,320",13740,,
63205,11366,H1G 5S5,0,"1,220",12520,,
65284,10958,H1H 3G6,0,600,5550,,
69502,11360,H1G 5J3,0,"2,750",26760,,
69502,11360,H1G 5J3,0,"2,750",26760,,
62302,10806,H1H 3J8,0,910,9400,,
69502,11360,H1G 5J3,0,"2,750",26760,,
62302,10806,H1H 3J8,0,910,9400,,
290813,11618,H1G 5C1,0,850,8820,,
69502,11360,H1G 5J3,0,"2,750",26760,,
62302,10806,H1H 3J8,0,910,9400,,
290813,11618,H1G 5C1,0,850,8820,,
250012,10750,H1H 3R6,0,970,11840,,
69502,11360,H1G 5J3,0,"2,750",26760,,
62302,10806,H1H 3J8,0,910,9400,,
290813,11618,H1G 5C1,0,850,8820,,
250012,10750,H1H 3R6,0,970,11840,,
96607,11067,H1G 5V4,0,"1,140",12110,,
69502,11360,H1G 5J3,0,"2,750",26760,,
62302,10806,H1H 3J8,0,910,9400,,
290813,11618,H1G 5C1,0,850,8820,,
250012,10750,H1H 3R6,0,970,11840,,
96607,11067,H1G 5V4,0,"1,140",12110,,
241428,5319,H1R 3Z4,0,"2,340",22100,,
69502,11360,H1G 5J3,0,"2,750",26760,,
62302,10806,H1H 3J8,0,910,9400,,
290813,11618,H1G 5C1,0,850,8820,,
250012,10750,H1H 3R6,0,970,11840,,
96607,11067,H1G 5V4,0,"1,140",12110,,
241428,5319,H1R 3Z4,0,"2,340",22100,,
67987,10945,H1G 5H7,0,"3,080",30110,,
69502,11360,H1G 5J3,0,"2,750",26760,,
62302,10806,H1H 3J8,0,910,9400,,
290813,11618,H1G 5C1,0,850,8820,,
250012,10750,H1H 3R6,0,970,11840,,
96607,11067,H1G 5V4,0,"1,140",12110,,
241428,5319,H1R 3Z4,0,"2,340",22100,,
67987,10945,H1G 5H7,0,"3,080",30110,,
255245,10777,H1H 3J7,0,750,7430,,
65850,11252,H1G 4W8,0,"1,810",17240,,
65850,11252,H1G 4W8,0,"1,810",17240,,
25029,4284,H2J 3X1,0,"1,040",11080,,
65850,11252,H1G 4W8,0,"1,810",17240,,
25029,4284,H2J 3X1,0,"1,040",11080,,
64734,10629,H1H 3R4,0,660,6260,,
65850,11252,H1G 4W8,0,"1,810",17240,,
25029,4284,H2J 3X1,0,"1,040",11080,,
64734,10629,H1H 3R4,0,660,6260,,
72285,11045,H1G 5H7,0,"3,560",33900,,
65850,11252,H1G 4W8,0,"1,810",17240,,
25029,4284,H2J 3X1,0,"1,040",11080,,
64734,10629,H1H 3R4,0,660,6260,,
72285,11045,H1G 5H7,0,"3,560",33900,,
63742,11337,H1G 4Y6,0,980,10550,,
65850,11252,H1G 4W8,0,"1,810",17240,,
25029,4284,H2J 3X1,0,"1,040",11080,,
64734,10629,H1H 3R4,0,660,6260,,
72285,11045,H1G 5H7,0,"3,560",33900,,
63742,11337,H1G 4Y6,0,980,10550,,
270984,11417,H1H 3H2,0,710,7000,,
205985,11328,H1H 3K4,0,"2,030",20070,,
205985,11328,H1H 3K4,0,"2,030",20070,,
1792,1971,H2K 1A6,0,900,8830,,
205985,11328,H1H 3K4,0,"2,030",20070,,
1792,1971,H2K 1A6,0,900,8830,,
280382,11169,H1G 5S3,0,"1,940",19140,,
205985,11328,H1H 3K4,0,"2,030",20070,,
1792,1971,H2K 1A6,0,900,8830,,
280382,11169,H1G 5S3,0,"1,940",19140,,
66924,4227,H1H 1X8,0,"2,690",26820,,
205985,11328,H1H 3K4,0,"2,030",20070,,
1792,1971,H2K 1A6,0,900,8830,,
280382,11169,H1G 5S3,0,"1,940",19140,,
66924,4227,H1H 1X8,0,"2,690",26820,,
22207,4315,H2J 3W8,0,800,8090,,
205985,11328,H1H 3K4,0,"2,030",20070,,
1792,1971,H2K 1A6,0,900,8830,,
280382,11169,H1G 5S3,0,"1,940",19140,,
66924,4227,H1H 1X8,0,"2,690",26820,,
22207,4315,H2J 3W8,0,800,8090,,
81884,11701,H1G 5G2,0,"2,330",23990,,
264959,5283,H1G 2C5,0,"3,210",30420,,
264959,5283,H1G 2C5,0,"3,210",30420,,
57401,11041,H1H 3K1,0,"1,640",16520,,
264959,5283,H1G 2C5,0,"3,210",30420,,
57401,11041,H1H 3K1,0,"1,640",16520,,
72613,11215,H1G 5B6,0,"1,070",10950,,
264959,5283,H1G 2C5,0,"3,210",30420,,
57401,11041,H1H 3K1,0,"1,640",16520,,
72613,11215,H1G 5B6,0,"1,070",10950,,
234664,5102,H1G 3C6,0,"1,300",13570,,
264959,5283,H1G 2C5,0,"3,210",30420,,
57401,11041,H1H 3K1,0,"1,640",16520,,
72613,11215,H1G 5B6,0,"1,070",10950,,
234664,5102,H1G 3C6,0,"1,300",13570,,
70266,5379,H1G 2W9,0,"2,650",25740,,
264959,5283,H1G 2C5,0,"3,210",30420,,
57401,11041,H1H 3K1,0,"1,640",16520,,
72613,11215,H1G 5B6,0,"1,070",10950,,
234664,5102,H1G 3C6,0,"1,300",13570,,
70266,5379,H1G 2W9,0,"2,650",25740,,
320917,5309,H1G 2X9,0,700,6900,,
264959,5283,H1G 2C5,0,"3,210",30420,,
57401,11041,H1H 3K1,0,"1,640",16520,,
72613,11215,H1G 5B6,0,"1,070",10950,,
234664,5102,H1G 3C6,0,"1,300",13570,,
70266,5379,H1G 2W9,0,"2,650",25740,,
320917,5309,H1G 2X9,0,700,6900,,
64195,11637,H1G 5T1,0,"1,110",11450,,
218319,11227,H1G 4W9,0,"1,510",15450,,
218319,11227,H1G 4W9,0,"1,510",15450,,
202550,5237,H1R 0A4,0,"1,200",11950,,
218319,11227,H1G 4W9,0,"1,510",15450,,
202550,5237,H1R 0A4,0,"1,200",11950,,
210233,5057,H1R 0A1,0,"2,360",22940,,
218319,11227,H1G 4W9,0,"1,510",15450,,
202550,5237,H1R 0A4,0,"1,200",11950,,
210233,5057,H1R 0A1,0,"2,360",22940,,
68805,11333,H1G 5A3,0,"1,090",11220,,
218319,11227,H1G 4W9,0,"1,510",15450,,
202550,5237,H1R 0A4,0,"1,200",11950,,
210233,5057,H1R 0A1,0,"2,360",22940,,
68805,11333,H1G 5A3,0,"1,090",11220,,
191874,4450,H1H 1T5,0,980,10060,,
218319,11227,H1G 4W9,0,"1,510",15450,,
202550,5237,H1R 0A4,0,"1,200",11950,,
210233,5057,H1R 0A1,0,"2,360",22940,,
68805,11333,H1G 5A3,0,"1,090",11220,,
191874,4450,H1H 1T5,0,980,10060,,
1605,11177,H1G 4Z9,0,"1,020",10690,,
218319,11227,H1G 4W9,0,"1,510",15450,,
202550,5237,H1R 0A4,0,"1,200",11950,,
210233,5057,H1R 0A1,0,"2,360",22940,,
68805,11333,H1G 5A3,0,"1,090",11220,,
191874,4450,H1H 1T5,0,980,10060,,
1605,11177,H1G 4Z9,0,"1,020",10690,,
72225,11574,H1G 4T7,0,"3,160",29750,,
66481,10779,H1H 3W9,0,"2,650",25580,,
66481,10779,H1H 3W9,0,"2,650",25580,,
67574,11225,H1H 3G8,0,"1,490",15290,,
66481,10779,H1H 3W9,0,"2,650",25580,,
67574,11225,H1H 3G8,0,"1,490",15290,,
57436,10866,H1G 5V1,0,"1,920",19210,,
66481,10779,H1H 3W9,0,"2,650",25580,,
67574,11225,H1H 3G8,0,"1,490",15290,,
57436,10866,H1G 5V1,0,"1,920",19210,,
271863,11319,H1G 5V8,0,"3,050",29350,,
66481,10779,H1H 3W9,0,"2,650",25580,,
67574,11225,H1H 3G8,0,"1,490",15290,,
57436,10866,H1G 5V1,0,"1,920",19210,,
271863,11319,H1G 5V8,0,"3,050",29350,,
2262,2256,H2K 4E8,0,"1,410",14250,,
300032,5016,H1G 2H6,0,"2,400",24080,,
300032,5016,H1G 2H6,0,"2,400",24080,,
5667,11325,H1G 5B8,0,"2,680",26360,,
316843,5398,H1G 3B4,0,"1,890",19000,,
316843,5398,H1G 3B4,0,"1,890",19000,,
72341,11457,H1G 5V8,0,"2,370",22530,,
316843,5398,H1G 3B4,0,"1,890",19000,,
72341,11457,H1G 5V8,0,"2,370",22530,,
239935,11358,H1H 3M4,0,"2,220",22790,,
316843,5398,H1G 3B4,0,"1,890",19000,,
72341,11457,H1G 5V8,0,"2,370",22530,,
239935,11358,H1H 3M4,0,"2,220",22790,,
89290,2181,H2L 3E1,0,"2,300",23090,,
89290,2181,H2L 3E1,0,"1,130",11730,,
89290,2181,H2L 3E1,0,860,8800,,
316843,5398,H1G 3B4,0,"1,890",19000,,
72341,11457,H1G 5V8,0,"2,370",22530,,
239935,11358,H1H 3M4,0,"2,220",22790,,
89290,2181,H2L 3E1,0,"2,300",23090,,
89290,2181,H2L 3E1,0,"1,130",11730,,
89290,2181,H2L 3E1,0,860,8800,,
65961,11434,H1H 3E4,0,"1,650",16560,,
316843,5398,H1G 3B4,0,"1,890",19000,,
72341,11457,H1G 5V8,0,"2,370",22530,,
239935,11358,H1H 3M4,0,"2,220",22790,,
89290,2181,H2L 3E1,0,"2,300",23090,,
89290,2181,H2L 3E1,0,"1,130",11730,,
89290,2181,H2L 3E1,0,860,8800,,
65961,11434,H1H 3E4,0,"1,650",16560,,
273529,11221,H1H 5W3,0,"2,350",23240,,
316843,5398,H1G 3B4,0,"1,890",19000,,
72341,11457,H1G 5V8,0,"2,370",22530,,
239935,11358,H1H 3M4,0,"2,220",22790,,
89290,2181,H2L 3E1,0,"2,300",23090,,
89290,2181,H2L 3E1,0,"1,130",11730,,
89290,2181,H2L 3E1,0,860,8800,,
65961,11434,H1H 3E4,0,"1,650",16560,,
273529,11221,H1H 5W3,0,"2,350",23240,,
275178,4617,H1H 2P2,0,"1,970",19990,,
204229,5303,H1G 3B3,0,"2,550",25210,,
204229,5303,H1G 3B3,0,"2,550",25210,,
60851,10975,H1H 3K1,0,"2,400",23180,,
204229,5303,H1G 3B3,0,"2,550",25210,,
60851,10975,H1H 3K1,0,"2,400",23180,,
265251,5193,H1R 0A3,0,"2,460",24390,,
204229,5303,H1G 3B3,0,"2,550",25210,,
60851,10975,H1H 3K1,0,"2,400",23180,,
265251,5193,H1R 0A3,0,"2,460",24390,,
268184,11310,H1G 5G1,0,"2,440",24150,,
80767,5591,H1G 2M7,0,"2,560",24580,,
80767,5591,H1G 2M7,0,"2,560",24580,,
268291,5463,H1R 0B3,0,"3,160",30930,,
80767,5591,H1G 2M7,0,"2,560",24580,,
268291,5463,H1R 0B3,0,"3,160",30930,,
308549,5249,H1R 0A4,0,"2,010",19990,,
80767,5591,H1G 2M7,0,"2,560",24580,,
268291,5463,H1R 0B3,0,"3,160",30930,,
308549,5249,H1R 0A4,0,"2,010",19990,,
62480,10774,H1H 3V9,0,"2,600",26050,,
225093,11141,H1H 5W3,0,"1,640",16170,,
225093,11141,H1H 5W3,0,"1,640",16170,,
53579,11570,H1G 4T7,0,"3,200",30920,,
225093,11141,H1H 5W3,0,"1,640",16170,,
53579,11570,H1G 4T7,0,"3,200",30920,,
3624,2368,H2K 3Y9,0,"1,400",14450,,
55701,10923,H1H 4J2,0,"2,620",26170,,
55701,10923,H1H 4J2,0,"2,620",26170,,
51149,8987,H1Z 2Y2,0,"1,240",12390,,
55701,10923,H1H 4J2,0,"2,620",26170,,
51149,8987,H1Z 2Y2,0,"1,240",12390,,
49365,10848,H1H 4R7,0,640,6050,,
55701,10923,H1H 4J2,0,"2,620",26170,,
51149,8987,H1Z 2Y2,0,"1,240",12390,,
49365,10848,H1H 4R7,0,640,6050,,
49298,6341,H1G 2A2,0,"2,940",28310,,
55701,10923,H1H 4J2,0,"2,620",26170,,
51149,8987,H1Z 2Y2,0,"1,240",12390,,
49365,10848,H1H 4R7,0,640,6050,,
49298,6341,H1G 2A2,0,"2,940",28310,,
25527,9687,H2B 2Y6,0,"2,770",26280,,
55701,10923,H1H 4J2,0,"2,620",26170,,
51149,8987,H1Z 2Y2,0,"1,240",12390,,
49365,10848,H1H 4R7,0,640,6050,,
49298,6341,H1G 2A2,0,"2,940",28310,,
25527,9687,H2B 2Y6,0,"2,770",26280,,
45913,6385,H1G 1S1,0,"1,130",11490,,
45913,6385,H1G 1S1,0,820,8150,,
45913,6385,H1G 1S1,0,"1,000",10060,,
45913,6385,H1G 1S1,0,"1,060",10690,,
45913,6385,H1G 1S1,0,650,6140,,
45913,6385,H1G 1S1,0,950,10120,,
45913,6385,H1G 1S1,0,790,8040,,
45913,6385,H1G 1S1,0,"1,190",12170,,
45913,6385,H1G 1S1,0,780,7470,,
52341,11671,H1G 4N1,0,"1,020",10490,,
52341,11671,H1G 4N1,0,"1,020",10490,,
212695,5111,H1R 0A2,0,"1,760",17880,,
52341,11671,H1G 4N1,0,"1,020",10490,,
212695,5111,H1R 0A2,0,"1,760",17880,,
50687,9159,H1Z 3A7,0,"1,030",10540,,
52341,11671,H1G 4N1,0,"1,020",10490,,
212695,5111,H1R 0A2,0,"1,760",17880,,
50687,9159,H1Z 3A7,0,"1,030",10540,,
68848,4197,H1H 1X8,0,"1,420",14410,,
52341,11671,H1G 4N1,0,"1,020",10490,,
212695,5111,H1R 0A2,0,"1,760",17880,,
50687,9159,H1Z 3A7,0,"1,030",10540,,
68848,4197,H1H 1X8,0,"1,420",14410,,
81871,5555,H1G 3A8,0,"3,710",35350,,
52341,11671,H1G 4N1,0,"1,020",10490,,
212695,5111,H1R 0A2,0,"1,760",17880,,
50687,9159,H1Z 3A7,0,"1,030",10540,,
68848,4197,H1H 1X8,0,"1,420",14410,,
81871,5555,H1G 3A8,0,"3,710",35350,,
31747,10767,H2B 3A7,0,"1,150",11170,,
52341,11671,H1G 4N1,0,"1,020",10490,,
212695,5111,H1R 0A2,0,"1,760",17880,,
50687,9159,H1Z 3A7,0,"1,030",10540,,
68848,4197,H1H 1X8,0,"1,420",14410,,
81871,5555,H1G 3A8,0,"3,710",35350,,
31747,10767,H2B 3A7,0,"1,150",11170,,
195940,11457,H1H 3E5,0,"1,190",12190,,
52341,11671,H1G 4N1,0,"1,020",10490,,
212695,5111,H1R 0A2,0,"1,760",17880,,
50687,9159,H1Z 3A7,0,"1,030",10540,,
68848,4197,H1H 1X8,0,"1,420",14410,,
81871,5555,H1G 3A8,0,"3,710",35350,,
31747,10767,H2B 3A7,0,"1,150",11170,,
195940,11457,H1H 3E5,0,"1,190",12190,,
72189,10794,H1G 5L6,0,"1,950",19580,,
197201,11720,H1G 5J5,0,"2,640",25620,,
197201,11720,H1G 5J5,0,"2,640",25620,,
49969,9183,H1Z 2Y4,0,"1,590",16010,,
197201,11720,H1G 5J5,0,"2,640",25620,,
49969,9183,H1Z 2Y4,0,"1,590",16010,,
41695,9118,H1Z 2V7,0,"1,020",10130,,
57168,10162,H1H 4W6,0,"1,820",18360,,
57168,10162,H1H 4W6,0,"1,820",18360,,
48170,9104,H1Z 2V7,0,"2,090",20780,,
57168,10162,H1H 4W6,0,"1,820",18360,,
48170,9104,H1Z 2V7,0,"2,090",20780,,
316979,10784,H1H 3L9,0,"1,090",11570,,
57168,10162,H1H 4W6,0,"1,820",18360,,
48170,9104,H1Z 2V7,0,"2,090",20780,,
316979,10784,H1H 3L9,0,"1,090",11570,,
34788,11686,H1E 0V7,0,"2,010",20950,,
57168,10162,H1H 4W6,0,"1,820",18360,,
48170,9104,H1Z 2V7,0,"2,090",20780,,
316979,10784,H1H 3L9,0,"1,090",11570,,
34788,11686,H1E 0V7,0,"2,010",20950,,
59916,11806,H1H 3M7,0,"1,450",14370,,
57168,10162,H1H 4W6,0,"1,820",18360,,
48170,9104,H1Z 2V7,0,"2,090",20780,,
316979,10784,H1H 3L9,0,"1,090",11570,,
34788,11686,H1E 0V7,0,"2,010",20950,,
59916,11806,H1H 3M7,0,"1,450",14370,,
57348,11389,H1G 5V8,0,"1,020",10230,,
57168,10162,H1H 4W6,0,"1,820",18360,,
48170,9104,H1Z 2V7,0,"2,090",20780,,
316979,10784,H1H 3L9,0,"1,090",11570,,
34788,11686,H1E 0V7,0,"2,010",20950,,
59916,11806,H1H 3M7,0,"1,450",14370,,
57348,11389,H1G 5V8,0,"1,020",10230,,
22331,4286,H2J 3T6,0,740,7370,,
57168,10162,H1H 4W6,0,"1,820",18360,,
48170,9104,H1Z 2V7,0,"2,090",20780,,
316979,10784,H1H 3L9,0,"1,090",11570,,
34788,11686,H1E 0V7,0,"2,010",20950,,
59916,11806,H1H 3M7,0,"1,450",14370,,
57348,11389,H1G 5V8,0,"1,020",10230,,
22331,4286,H2J 3T6,0,740,7370,,
302585,11417,H1G 5S6,0,"1,100",11070,,
57168,10162,H1H 4W6,0,"1,820",18360,,
48170,9104,H1Z 2V7,0,"2,090",20780,,
316979,10784,H1H 3L9,0,"1,090",11570,,
34788,11686,H1E 0V7,0,"2,010",20950,,
59916,11806,H1H 3M7,0,"1,450",14370,,
57348,11389,H1G 5V8,0,"1,020",10230,,
22331,4286,H2J 3T6,0,740,7370,,
302585,11417,H1G 5S6,0,"1,100",11070,,
20881,1960,H2H 1P7,0,"1,460",14420,,
59543,10474,H1H 4N7,0,"1,210",12540,,
59543,10474,H1H 4N7,0,"1,210",12540,,
311874,11045,H1H 3E1,0,"1,920",19090,,
59543,10474,H1H 4N7,0,"1,210",12540,,
311874,11045,H1H 3E1,0,"1,920",19090,,
66008,11266,H1G 4N9,0,"1,270",12160,,
59543,10474,H1H 4N7,0,"1,210",12540,,
311874,11045,H1H 3E1,0,"1,920",19090,,
66008,11266,H1G 4N9,0,"1,270",12160,,
35188,8038,H1Z 3T1,0,"1,980",19710,,
59543,10474,H1H 4N7,0,"1,210",12540,,
311874,11045,H1H 3E1,0,"1,920",19090,,
66008,11266,H1G 4N9,0,"1,270",12160,,
35188,8038,H1Z 3T1,0,"1,980",19710,,
308803,11171,H1G 5M1,0,"1,230",13050,,
59543,10474,H1H 4N7,0,"1,210",12540,,
311874,11045,H1H 3E1,0,"1,920",19090,,
66008,11266,H1G 4N9,0,"1,270",12160,,
35188,8038,H1Z 3T1,0,"1,980",19710,,
308803,11171,H1G 5M1,0,"1,230",13050,,
22466,4290,H2J 3R5,0,850,8740,,
59543,10474,H1H 4N7,0,"1,210",12540,,
311874,11045,H1H 3E1,0,"1,920",19090,,
66008,11266,H1G 4N9,0,"1,270",12160,,
35188,8038,H1Z 3T1,0,"1,980",19710,,
308803,11171,H1G 5M1,0,"1,230",13050,,
22466,4290,H2J 3R5,0,850,8740,,
296631,5332,H1G 2W7,0,"2,190",21210,,
332910,11372,H1G 5S5,0,"1,380",13860,,
332910,11372,H1G 5S5,0,"1,380",13860,,
205435,5121,H1R 0A2,0,"2,720",26790,,
332910,11372,H1G 5S5,0,"1,380",13860,,
